title,video_id,published_at,views,likes,comments,thumbnails,duration_sec,status,description
Did Maria Corina Deserve The Nobel Peace Prize? | Real 2025 Winners Overlooked? | Akash Banerjee,ABqWCtZzclE,2025-10-11T14:11:08Z,1137755,34196,3116,https://i.ytimg.com/vi/ABqWCtZzclE/default.jpg,1250,#video,"Donald Trump & his MAGA base are upset after Venezuelan opposition leader Maria Corina Machado was declared the winner of the 2025 Nobel Peace Prize - however she was quick to dedicate her win to Trump himself!! A brazen show of Politics over Peace was on display. 
Did the Nobel Peace Committee make a serious mistake in giving the award to Maria Corina?? Did they deliberately overlook the true contenders of 2025.... what it the Nobel Committee had more spine and integrity??? 
Here's what's going wrong with this prestigious prize and why it could have sent a much bigger message. 

🇮🇳 SUBSCRIBE FOR MORE VIDEOS 🇮🇳  - https://www.youtube.com/thedeshbhakt ▶️ 

⛔️  BECOME AN ANNUAL DESHBHAKT MEMBER - https://www.patreon.com/thedeshbhakt ⛔️ 
Unlock MEMBER ONLY: 1) Chats 2) Discord Server 3) Special Episodes 
OR
Join this channel on You Tube to get access to perks:
https://www.youtube.com/channel/UCmTM_hPCeckqN3cPWtYZZcg/join

👕 DESHBHAKT MERCH - India's First Line of Socially & Politically aware tees 👕
https://kadakmerch.com/collections/thedeshbhakt

📧 BUSINESS ENQUIRIES - contact (at) thedeshbhakt (dot) in 📧 

*** SUBSCRIBE / FOLLOW US ***  
YouTube: - https://youtube.com/thedeshbhakt
Twitter :- https://twitter.com/thedeshbhakt
Instagram :- https://instagram.com/akashbanerjee.in
Facebook :- https://www.facebook.com/akashbanerjee.in

#nobelpeaceprize #nobelprize #donaldtrump"
MP Cough Syrup Tragedy | India's Fake Medicine Crisis | Who's The Next Victim? | Akash Banerjee,nPytG61BX5o,2025-10-09T15:19:34Z,821149,43007,4469,https://i.ytimg.com/vi/nPytG61BX5o/default.jpg,1349,#video,"In a country that calls itself the 'pharmacy of the world' - 23 children have died after taking a simple cough syrup. What went wrong? Was it just one 'bad' batch, or does the problem of fake medicines run deeper - buried under layers of corruption, neglect, and political silence?
From toxic medicine factories to broken check systems, the Madhya Pradesh cough syrup death case - exposes how greed and apathy have infected the very institutions meant to save lives.
The real shock? Everyone knew it was happening and yet, no one stopped it. 

Watch till the end to understand the truth behind India’s most chilling health disaster.

🇮🇳 SUBSCRIBE FOR MORE VIDEOS 🇮🇳  - https://www.youtube.com/thedeshbhakt ▶️ 

⛔️  BECOME AN ANNUAL DESHBHAKT MEMBER - https://www.patreon.com/thedeshbhakt ⛔️ 
Unlock MEMBER ONLY: 1) Chats 2) Discord Server 3) Special Episodes 
OR
Join this channel on You Tube to get access to perks:
https://www.youtube.com/channel/UCmTM_hPCeckqN3cPWtYZZcg/join

👕 DESHBHAKT MERCH - India's First Line of Socially & Politically aware tees 👕
https://kadakmerch.com/collections/thedeshbhakt

📧 BUSINESS ENQUIRIES - contact (at) thedeshbhakt (dot) in 📧 

*** SUBSCRIBE / FOLLOW US ***  
YouTube: - https://youtube.com/thedeshbhakt
Twitter :- https://twitter.com/thedeshbhakt
Instagram :- https://instagram.com/akashbanerjee.in
Facebook :- https://www.facebook.com/akashbanerjee.in

Credit:
Thumbnail- Chiranjeev
Editor- Ritam, Avinash, Chiranjeev, Prince
Producer- Hrutik, Akshit
Associate Producer- Pragya, Akshat

#madhyapradesh #fakemedicine #coughsyrup"
Bihar Elections | Nitish Kumar's Political Sunset Or CM For 10th Time!? | Akash Banerjee & Geetika,KHjGymJzuks,2025-10-06T14:59:05Z,1378690,29855,1981,https://i.ytimg.com/vi/KHjGymJzuks/default.jpg,1986,#video,"Bihar Politics has always been a battlefield of power, caste equations & shifting alliances. Yet, few leaders have navigated this chaos with the precision and foresight as Nitish Kumar has. Taking the state from Lalu's grip - 20yrs ago - Nitish has remained at the centre of Bihar’s story through political manoeuvres, U-turns & strategic alliances.
In this Deshbhakt Mini-documentary - we study  the rise of a leader who turned challenges into opportunities, earning the titles of both 'Sushasan Babu' and a master of political pragmatism. From early struggles in the JP Movement to repeated comebacks as Chief Minister, his journey is a testament to survival, strategy, and influence.

🇮🇳 SUBSCRIBE FOR MORE VIDEOS 🇮🇳  - https://www.youtube.com/thedeshbhakt ▶️ 

⛔️  BECOME AN ANNUAL DESHBHAKT MEMBER - https://www.patreon.com/thedeshbhakt ⛔️ 
Unlock MEMBER ONLY: 1) Chats 2) Discord Server 3) Special Episodes 
OR
Join this channel on You Tube to get access to perks:
https://www.youtube.com/channel/UCmTM_hPCeckqN3cPWtYZZcg/join

👕 DESHBHAKT MERCH - India's First Line of Socially & Politically aware tees 👕
https://kadakmerch.com/collections/thedeshbhakt

📧 BUSINESS ENQUIRIES - contact (at) thedeshbhakt (dot) in 📧 

*** SUBSCRIBE / FOLLOW US ***  
YouTube: - https://youtube.com/thedeshbhakt
Twitter :- https://twitter.com/thedeshbhakt
Instagram :- https://instagram.com/akashbanerjee.in
Facebook :- https://www.facebook.com/akashbanerjee.in

Credit:
Thumbnail- Chiranjeev
Editor- Ritam, Prince, Avinash, Chiranjeev
Producer- Akshit, Hrutik
Associate Producer- Pragya, Akshat

#nitishkumar #biharpolitics #biharelection2025"
Pt.3- Cockroaches Or Citizens? | Ladakh Part of PM Modi’s Plan To Shut All Protests? |Akash Banerjee,5INmuBhJso4,2025-10-03T16:00:45Z,1258856,50782,4853,https://i.ytimg.com/vi/5INmuBhJso4/default.jpg,1321,#video,"A week after he was picked up under NSA charges - no one knows how Sonam Wangchuk is doing - not even his wife. Now Dr. Gitanjali J Angmo - has approached the Supreme Court demanding his release. She has also written to the President and the Prime Minister.
But will this matter - when the Govt is out to crush any and every voice of dissent?? Why did the BJP Govt slap NSA charges against Wangchuk - when there is no clear evidence against him? Why is the Govt now resorting to post-facto justification? Worse - does it think citizens are just cockroaches?? To be crushed at a moment's notice??? 

🇮🇳 SUBSCRIBE FOR MORE VIDEOS 🇮🇳  - https://www.youtube.com/thedeshbhakt ▶️ 

⛔️  BECOME AN ANNUAL DESHBHAKT MEMBER - https://www.patreon.com/thedeshbhakt ⛔️ 
Unlock MEMBER ONLY: 1) Chats 2) Discord Server 3) Special Episodes 
OR
Join this channel on You Tube to get access to perks:
https://www.youtube.com/channel/UCmTM_hPCeckqN3cPWtYZZcg/join

👕 DESHBHAKT MERCH - India's First Line of Socially & Politically aware tees 👕
https://kadakmerch.com/collections/thedeshbhakt

📧 BUSINESS ENQUIRIES - contact (at) thedeshbhakt (dot) in 📧 

*** SUBSCRIBE / FOLLOW US ***  
YouTube: - https://youtube.com/thedeshbhakt
Twitter :- https://twitter.com/thedeshbhakt
Instagram :- https://instagram.com/akashbanerjee.in
Facebook :- https://www.facebook.com/akashbanerjee.in

#sonamwangchuk #narendramodi #ladakhprotest"
Retelling Of Ramayana & Relevance Of Shri Ram’s Message In India Today | Samvaad With Rahul Bhuchar,pFYgTxa0OiM,2025-10-01T15:09:57Z,135564,3785,639,https://i.ytimg.com/vi/pFYgTxa0OiM/default.jpg,3609,#video,"It’s a play that has set the theater circuits on fire in India (and now abroad). With over 350 packed shows - Humare Ram has successfully brought the message of Bhagwan Shri Ram and Ramanaya to a whole new generation …. Amazingly the play deals with the untold chapters and facets of the epic - that forces the audience to think / absorb / meditate.

Starring Ashutosh Rana (as Ravan) and Rahul Bhuchar (as Shri Ram) - this play has succeeded where big budget moves have failed. On Deshbhakt Samvaad - Rahul Bhuchar joins to talk about the original message of Ram, the intent of Ramanaya & why this narrative encompasses all other narratives in the world.


The Untold Ramayana- https://youtu.be/ObMaFU0LKwQ?si=tYscUMWWYIvuI5K2 
Ramayan Ka Sach- https://youtu.be/4b6K4cJTadg?si=cWpQ4mziQMUYQHMl

#humareram #ramayan #RahulBhuchar

🇮🇳 SUBSCRIBE FOR MORE VIDEOS 🇮🇳  - https://www.youtube.com/thedeshbhakt ▶️ 

⛔️  BECOME AN ANNUAL DESHBHAKT MEMBER - https://www.patreon.com/thedeshbhakt ⛔️ 
Unlock MEMBER ONLY: 1) Chats 2) Discord Server 3) Special Episodes 
OR
Join this channel on You Tube to get access to perks:
https://www.youtube.com/channel/UCmTM_hPCeckqN3cPWtYZZcg/join

👕 DESHBHAKT MERCH - India's First Line of Socially & Politically aware tees 👕
https://kadakmerch.com/collections/thedeshbhakt

📧 BUSINESS ENQUIRIES - contact (at) thedeshbhakt (dot) in 📧 

*** SUBSCRIBE / FOLLOW US ***  
YouTube: - https://youtube.com/thedeshbhakt
Twitter :- https://twitter.com/thedeshbhakt
Instagram :- https://instagram.com/akashbanerjee.in
Facebook :- https://www.facebook.com/akashbanerjee.in"
PM Modi's Flagship Project Just Another Jumla? | Why India Needs Make In India 2.0 | Akash Banerjee,a3UMBIAmDZg,2025-09-29T15:49:05Z,1331303,40906,5188,https://i.ytimg.com/vi/a3UMBIAmDZg/default.jpg,1368,#video,"Eleven years ago, the Make in India campaign was launched with much fanfare & the promise of turning India into a global manufacturing hub - creating millions of jobs & cutting dependence on nations like China.
It was meant to be the scheme that changed the face of India’s economy. But more than a decade later - has it really delivered on any of its promises???? 

🇮🇳 SUBSCRIBE FOR MORE VIDEOS 🇮🇳  - https://www.youtube.com/thedeshbhakt ▶️ 

⛔️  BECOME AN ANNUAL DESHBHAKT MEMBER - https://www.patreon.com/thedeshbhakt ⛔️ 
Unlock MEMBER ONLY: 1) Chats 2) Discord Server 3) Special Episodes 
OR
Join this channel on You Tube to get access to perks:
https://www.youtube.com/channel/UCmTM_hPCeckqN3cPWtYZZcg/join

👕 DESHBHAKT MERCH - India's First Line of Socially & Politically aware tees 👕
https://kadakmerch.com/collections/thedeshbhakt

📧 BUSINESS ENQUIRIES - contact (at) thedeshbhakt (dot) in 📧 

*** SUBSCRIBE / FOLLOW US ***  
YouTube: - https://youtube.com/thedeshbhakt
Twitter :- https://twitter.com/thedeshbhakt
Instagram :- https://instagram.com/akashbanerjee.in
Facebook :- https://www.facebook.com/akashbanerjee.in

#makeinindia #bjpgovernment #narendramodi"
Pt.2- Why BJP Govt Slapped NSA Charges On Sonam Wangchuk & Crushed Ladakh Protests | Akash Banerjee,NkEJTv74iMc,2025-09-27T13:11:35Z,1933941,82684,10413,https://i.ytimg.com/vi/NkEJTv74iMc/default.jpg,1304,#video,"The Ladakh Tragedy just got more complicated with Sonam not only being detailed - but slapped with the dreaded NSA that could land him in jail indefinitely. Not only that - Wangchuk’s FCRA licence stands cancelled and he’s being probed for ‘foreign connections’
Why did the Govt choose to go so hard on someone who used to be an avid Modi supporter? A popular educator is now a 'foreign agent' ... What is the BJP sacred of??? Why does this sound like bad news for Indian Democracy & right to protest (or whatever is left of it)

Also Watch | Pt.1- Who Set Ladakh On Fire? | Conspiracy By Sonam Wangchuk Or Apathy Of BJP Govt? - https://youtu.be/BPK7obvc_1c

🇮🇳 SUBSCRIBE FOR MORE VIDEOS 🇮🇳  - https://www.youtube.com/thedeshbhakt ▶️ 

⛔️  BECOME AN ANNUAL DESHBHAKT MEMBER - https://www.patreon.com/thedeshbhakt ⛔️ 
Unlock MEMBER ONLY: 1) Chats 2) Discord Server 3) Special Episodes 
OR
Join this channel on You Tube to get access to perks:
https://www.youtube.com/channel/UCmTM_hPCeckqN3cPWtYZZcg/join

👕 DESHBHAKT MERCH - India's First Line of Socially & Politically aware tees 👕
https://kadakmerch.com/collections/thedeshbhakt

📧 BUSINESS ENQUIRIES - contact (at) thedeshbhakt (dot) in 📧 

*** SUBSCRIBE / FOLLOW US ***  
YouTube: - https://youtube.com/thedeshbhakt
Twitter :- https://twitter.com/thedeshbhakt
Instagram :- https://instagram.com/akashbanerjee.in
Facebook :- https://www.facebook.com/akashbanerjee.in

#sonamwangchuk #ladakhprotest #righttoprotest"
Pt.1- Who Set Ladakh On Fire? | Conspiracy By Sonam Wangchuk Or Apathy Of BJP Govt? | Akash Banerjee,BPK7obvc_1c,2025-09-25T13:43:14Z,2059261,69986,8968,https://i.ytimg.com/vi/BPK7obvc_1c/default.jpg,1240,#video,"For six years, Ladakh’s protests were marked by silence, discipline and peace. But this week, the streets of Leh erupted in violence, BJP offices torched, police firing, curfew imposed. What pushed a community known for calm into such chaos overnight?
Behind the headlines of violence lies a story of broken promises, ignored demands and propaganda campaigns that brand Ladakhis as traitors. From Sonam Wangchuk’s hunger strike to fears of losing land, jobs, and identity, this is not just about one protest.  
It is about the survival of an entire region.

Also Watch Pt.2 - Why BJP Govt Crushed Ladakh Protests & Slapped NSA Charges On Sonam Wangchuk - https://youtu.be/NkEJTv74iMc

🇮🇳 SUBSCRIBE FOR MORE VIDEOS 🇮🇳  - https://www.youtube.com/thedeshbhakt ▶️ 

⛔️  BECOME AN ANNUAL DESHBHAKT MEMBER - https://www.patreon.com/thedeshbhakt ⛔️ 
Unlock MEMBER ONLY: 1) Chats 2) Discord Server 3) Special Episodes 
OR
Join this channel on You Tube to get access to perks:
https://www.youtube.com/channel/UCmTM_hPCeckqN3cPWtYZZcg/join

👕 DESHBHAKT MERCH - India's First Line of Socially & Politically aware tees 👕
https://kadakmerch.com/collections/thedeshbhakt

📧 BUSINESS ENQUIRIES - contact (at) thedeshbhakt (dot) in 📧 

*** SUBSCRIBE / FOLLOW US ***  
YouTube: - https://youtube.com/thedeshbhakt
Twitter :- https://twitter.com/thedeshbhakt
Instagram :- https://instagram.com/akashbanerjee.in
Facebook :- https://www.facebook.com/akashbanerjee.in

#ladakh #sonamwangchuk #ladakhnews"
Dictator Vs Comedian | How Trump's Action Against Jimmy Kimmel Backfired On Him | Akash Banerjee,-SWQpB4UDdQ,2025-09-24T17:19:21Z,844311,23659,1571,https://i.ytimg.com/vi/-SWQpB4UDdQ/default.jpg,1336,#video,"Donald Trump says he doesn't start wars - but he's created this war on dissent in America.
With pressure on media giant Disney - one of America’s leading late-night hosts, Jimmy Kimmel, was thrown out of his show last week. Trump's message was clear - jokes are dangerous in America today - especially if he's the target.

If not sad - this would have been funny...from Colbert’s cancellation to Kimmel’s silencing, comedians & the free press is being silenced in America .... the pressure this indirect but powerful - reshaped under corporate deals and government intimidation. 
his is happening in the land of the free with FoE is paramount! 

In this Deshbhakt episode, we break down how Trump is rewriting the rules of democracy and how American PEOPLE are fighting back. 

🇮🇳 SUBSCRIBE FOR MORE VIDEOS 🇮🇳  - https://www.youtube.com/thedeshbhakt ▶️ 

⛔️  BECOME AN ANNUAL DESHBHAKT MEMBER - https://www.patreon.com/thedeshbhakt ⛔️ 
Unlock MEMBER ONLY: 1) Chats 2) Discord Server 3) Special Episodes 
OR
Join this channel on You Tube to get access to perks:
https://www.youtube.com/channel/UCmTM_hPCeckqN3cPWtYZZcg/join

👕 DESHBHAKT MERCH - India's First Line of Socially & Politically aware tees 👕
https://kadakmerch.com/collections/thedeshbhakt

📧 BUSINESS ENQUIRIES - contact (at) thedeshbhakt (dot) in 📧 

*** SUBSCRIBE / FOLLOW US ***  
YouTube: - https://youtube.com/thedeshbhakt
Twitter :- https://twitter.com/thedeshbhakt
Instagram :- https://instagram.com/akashbanerjee.in
Facebook :- https://www.facebook.com/akashbanerjee.in

#kimmelshow #freespeechmatters #donaldtrump"
Can GST 2.0 Boost Consumption In The Festive Season? | Big Test For Indian Economy | Akash Banerjee,eNU24a1k6gA,2025-09-23T13:49:54Z,923673,25980,2669,https://i.ytimg.com/vi/eNU24a1k6gA/default.jpg,1230,#video,"🚨 Buy a Term Plan & Get Online Discounts Up to 15%👇
https://tinyurl.com/ycyy23pt
🚨 Buy a Health Plan & Get Online Discounts Up to 25%👇
https://tinyurl.com/yvajbb6c

GST 2.0 has kicked off with massive promises. The Prime Minister Modi - himself calling on people to partake in this ‘GST Bachat Utsav’ - While there are many high-points and course corrections in Next Gen GST Reforms - (like lower insurance premiums, cheaper groceries & lakhs slashed in car prices)….there is however a more worrying angle ….
 
The Govt has been forced to bring this GST Reforms (8 years late) because of a slowing consumption economy, US Tariffs looming and need to make business easier - however - even with reduced rates....does India have the money to spend in this great 'utsav' - or are we already drowning in debt??? 
H
ere’s why GST 2.0 will be a big stress test for the Indian economy. 

🇮🇳 SUBSCRIBE FOR MORE VIDEOS 🇮🇳  - https://www.youtube.com/thedeshbhakt ▶️ 

⛔️  BECOME AN ANNUAL DESHBHAKT MEMBER - https://www.patreon.com/thedeshbhakt ⛔️ 
Unlock MEMBER ONLY: 1) Chats 2) Discord Server 3) Special Episodes 
OR
Join this channel on You Tube to get access to perks:
https://www.youtube.com/channel/UCmTM_hPCeckqN3cPWtYZZcg/join

👕 DESHBHAKT MERCH - India's First Line of Socially & Politically aware tees 👕
https://kadakmerch.com/collections/thedeshbhakt

📧 BUSINESS ENQUIRIES - contact (at) thedeshbhakt (dot) in 📧 

*** SUBSCRIBE / FOLLOW US ***  
YouTube: - https://youtube.com/thedeshbhakt
Twitter :- https://twitter.com/thedeshbhakt
Instagram :- https://instagram.com/akashbanerjee.in
Facebook :- https://www.facebook.com/akashbanerjee.in

#gstreforms #indianeconomy #narendramodi"
Can America's Loss Become India's Gain? | Why Trump Went Nuclear On H1B Visas | Akash Banerjee,u9-0Nl2a32w,2025-09-20T17:23:54Z,1601392,43339,5870,https://i.ytimg.com/vi/u9-0Nl2a32w/default.jpg,1290,#video,"President Trump’s H1B announcement has sent shockwaves - hitting Indians the hardest. A single executive order has sent panic across the tech industry and left lakhs of H1B visa holders staring at an uncertain future. What was once a dream path to Silicon Valley may now become unaffordable overnight.
But is Trump truly protecting American jobs, or is this a political theatre - designed to fire up Trump’s base? Even if the US shuts its doors, will India really benefit from the return of talent or is that just another fantasy? In today’s Deshbhakt episode, we break down Trump’s $100K visa bomb, its impact on India and whether America is sabotaging itself in the process.

🚨After deliberately misleading the world with false statements on VISA TIMELINES - Karoline Leavitt clarifies on H1B Mess 
(was this confusion deliberate to create panic and force people to leave?) 
1.) This is NOT an annual fee. It’s a one-time fee that applies only to the petition.
(annual would have totally killed H1B)
2.) Those who already hold H-1B visas and are currently outside of the country right now will NOT be charged $100,000 to re-enter. 
3.) H-1B visa holders can leave and re-enter the country to the same extent as they normally would; whatever ability they have to do that is not impacted by yesterday’s proclamation.
(thank go for small mercies) 
3.) This applies only to new visas, not renewals, and not current visa holders.  It will first apply in the next upcoming lottery cycle.
(the H1B crisis is still coming - next year and Trump may not stop here)

🇮🇳 SUBSCRIBE FOR MORE VIDEOS 🇮🇳  - https://www.youtube.com/thedeshbhakt ▶️ 

⛔️  BECOME AN ANNUAL DESHBHAKT MEMBER - https://www.patreon.com/thedeshbhakt ⛔️ 
Unlock MEMBER ONLY: 1) Chats 2) Discord Server 3) Special Episodes 
OR
Join this channel on You Tube to get access to perks:
https://www.youtube.com/channel/UCmTM_hPCeckqN3cPWtYZZcg/join

👕 DESHBHAKT MERCH - India's First Line of Socially & Politically aware tees 👕
https://kadakmerch.com/collections/thedeshbhakt

📧 BUSINESS ENQUIRIES - contact (at) thedeshbhakt (dot) in 📧 

*** SUBSCRIBE / FOLLOW US ***  
YouTube: - https://youtube.com/thedeshbhakt
Twitter :- https://twitter.com/thedeshbhakt
Instagram :- https://instagram.com/akashbanerjee.in
Facebook :- https://www.facebook.com/akashbanerjee.in

#h1bnews #h1bvisas #donaldtrump"
Birth Of An Islamic NATO? | Why Pakistan-Saudi Defence Pact Is Bad News For India | Akash Banerjee,irF85MzlQ0A,2025-09-19T16:25:25Z,2811990,66447,15410,https://i.ytimg.com/vi/irF85MzlQ0A/default.jpg,1228,#video,"Allies and friends for decades - Saudi Arabia & Pakistan have now signed a landmark deal this week - that has a clause that resembles NATO's Article 5. What is this deal - what is the history between these two nations & why has the Saudi-Pak defence pact raised alarm bells in India? 
In more bad news - America has withdrawn is sanction exemption for India at the - at the critical Chabahar port - potentially closing a key route to Central Asia. Together these moves signal a shift that could leave Delhi EVEN MORE isolated.
Is India’s foreign policy losing ground, or is this a temporary setback in a larger game?

🇮🇳 SUBSCRIBE FOR MORE VIDEOS 🇮🇳  - https://www.youtube.com/thedeshbhakt ▶️ 

⛔️  BECOME AN ANNUAL DESHBHAKT MEMBER - https://www.patreon.com/thedeshbhakt ⛔️ 
Unlock MEMBER ONLY: 1) Chats 2) Discord Server 3) Special Episodes 
OR
Join this channel on You Tube to get access to perks:
https://www.youtube.com/channel/UCmTM_hPCeckqN3cPWtYZZcg/join

👕 DESHBHAKT MERCH - India's First Line of Socially & Politically aware tees 👕
https://kadakmerch.com/collections/thedeshbhakt

📧 BUSINESS ENQUIRIES - contact (at) thedeshbhakt (dot) in 📧 

*** SUBSCRIBE / FOLLOW US ***  
YouTube: - https://youtube.com/thedeshbhakt
Twitter :- https://twitter.com/thedeshbhakt
Instagram :- https://instagram.com/akashbanerjee.in
Facebook :- https://www.facebook.com/akashbanerjee.in

#pakistansaudirelations #indianforeignpolicy #geopolitics"
Pt.5- Hydrogen Bomb Next? | Rahul Gandhi Accuses CEC Of Protecting Democracy Killers |Akash Banerjee,ZHQsGhlDy-c,2025-09-18T09:09:33Z,1606469,62336,4979,https://i.ytimg.com/vi/ZHQsGhlDy-c/default.jpg,1102,#video,"Rahul Gandhi says that the much anticipated 'Hydrogen Bomb' on electoral malpractice is coming - in the meantime he has dropped a missile on CEC Gyanesh Kumar - accusing him of not only knowing about vote chori - but also helping to shield those who are involved in killing Indian democracy.
How far do the allegations of Rahul Gandhi hold? - Will the EC have to clarify on this more? Is the Congress being able to keep the traction on vote chori??? Lets find out.

🚨Watch Part 1 - Atom Bomb Or Dud? | Decoding Rahul Gandhi’s Allegations Against Election Commission https://youtu.be/DLlX3EXcjWo?si=PZM-WArfQw-96P4f
🚨Watch Part 2 - What Is The EC of India Trying To Hide? | Rahul Gandhi's Vote Chori Charge
https://youtu.be/OaIwDd53ZmA?si=zjep1BmxF7nLluLp
🚨 Watch Part 3 - Watchdog Or Lapdog? | INDIA Bloc Goes Ballistic Against CEC Gyanesh Kumar
https://youtu.be/SEF2tKPOgnA
🚨 Watch Part 4 - BJP Launches Retaliation Strike To Counter Rahul Gandhi's Vote Chori Campaign
https://youtu.be/x4VMCBOa-rA

🇮🇳 SUBSCRIBE FOR MORE VIDEOS 🇮🇳  - https://www.youtube.com/thedeshbhakt ▶️ 

⛔️  BECOME AN ANNUAL DESHBHAKT MEMBER - https://www.patreon.com/thedeshbhakt ⛔️ 
Unlock MEMBER ONLY: 1) Chats 2) Discord Server 3) Special Episodes 
OR
Join this channel on You Tube to get access to perks:
https://www.youtube.com/channel/UCmTM_hPCeckqN3cPWtYZZcg/join

👕 DESHBHAKT MERCH - India's First Line of Socially & Politically aware tees 👕
https://kadakmerch.com/collections/thedeshbhakt

📧 BUSINESS ENQUIRIES - contact (at) thedeshbhakt (dot) in 📧 

*** SUBSCRIBE / FOLLOW US ***  
YouTube: - https://youtube.com/thedeshbhakt
Twitter :- https://twitter.com/thedeshbhakt
Instagram :- https://instagram.com/akashbanerjee.in
Facebook :- https://www.facebook.com/akashbanerjee.in

#rahulgandhi #electioncommission #akashbanerjee"
India Becoming The Cancer Capital Of The World? | How To Beat This Cruel Disease | Akash Banerjee,Z8Dw1bpNqlU,2025-09-16T13:55:42Z,739883,24660,1734,https://i.ytimg.com/vi/Z8Dw1bpNqlU/default.jpg,1458,#video,"Every 5 minutes, someone in India is diagnosed with blood cancer or a blood disorder. There
is absolutely no effective treatment for these diseases but now, we can help them that too in
just 3 simple steps - Register. Swab. Save.
Register now: https://www.dkms-india.org/DBT001

Already the Thalassemia Capital of the world - now India is racing to grab the title of Cancer Capital as well. Why is this dreaded disease on the rise in India, what are the ways to deal with Cancer and what are the breakthroughs that give us hope. 
Here's a special episode of the Deshbhakt - we hope that the conversation abound this dreaded disease is a little more....so that lives can be saved. 

🇮🇳 SUBSCRIBE FOR MORE VIDEOS 🇮🇳  - https://www.youtube.com/thedeshbhakt ▶️ 

⛔️  BECOME AN ANNUAL DESHBHAKT MEMBER - https://www.patreon.com/thedeshbhakt ⛔️ 
Unlock MEMBER ONLY: 1) Chats 2) Discord Server 3) Special Episodes 
OR
Join this channel on You Tube to get access to perks:
https://www.youtube.com/channel/UCmTM_hPCeckqN3cPWtYZZcg/join

👕 DESHBHAKT MERCH - India's First Line of Socially & Politically aware tees 👕
https://kadakmerch.com/collections/thedeshbhakt

📧 BUSINESS ENQUIRIES - contact (at) thedeshbhakt (dot) in 📧 

*** SUBSCRIBE / FOLLOW US ***  
YouTube: - https://youtube.com/thedeshbhakt
Twitter :- https://twitter.com/thedeshbhakt
Instagram :- https://instagram.com/akashbanerjee.in
Facebook :- https://www.facebook.com/akashbanerjee.in

#cancerawareness #dkms #cancertreatment"
Civil War Next? | Charlie Chandra & Iryna | 3 Killings That Split America Wide Open | Akash Banerjee,Lw6Z0IaZHoA,2025-09-13T17:21:38Z,1573280,35210,3940,https://i.ytimg.com/vi/Lw6Z0IaZHoA/default.jpg,1410,#video,"What do an immigrant from India, refugee from Ukraine & far right American commentator have in common? Though unrelated to each other - news of their deaths with a week - have rocked America & exposed the deep cracks running though their society.
Now - after Charlie Kirk, Chandra Nagamallaiah & Iryna Zarutska's death - why we will see more political violence, racial divides and xenophobia. Why this threaten to throw US in turmoil & Indian immigrants in danger.
What lessons should India learn before it’s too late?

🇮🇳 SUBSCRIBE FOR MORE VIDEOS 🇮🇳  - https://www.youtube.com/thedeshbhakt ▶️ 

⛔️  BECOME AN ANNUAL DESHBHAKT MEMBER - https://www.patreon.com/thedeshbhakt ⛔️ 
Unlock MEMBER ONLY: 1) Chats 2) Discord Server 3) Special Episodes 
OR
Join this channel on You Tube to get access to perks:
https://www.youtube.com/channel/UCmTM_hPCeckqN3cPWtYZZcg/join

👕 DESHBHAKT MERCH - India's First Line of Socially & Politically aware tees 👕
https://kadakmerch.com/collections/thedeshbhakt

📧 BUSINESS ENQUIRIES - contact (at) thedeshbhakt (dot) in 📧 

*** SUBSCRIBE / FOLLOW US ***  
YouTube: - https://youtube.com/thedeshbhakt
Twitter :- https://twitter.com/thedeshbhakt
Instagram :- https://instagram.com/akashbanerjee.in
Facebook :- https://www.facebook.com/akashbanerjee.in

#charliekirk #donaldtrump #irynazarutska"
Who Are India's REAL Traitors? | Dissenting Citizen? Questioning Journalist? Minority Community?,_NpYqS-7o40,2025-09-12T16:39:28Z,1313403,50281,7236,https://i.ytimg.com/vi/_NpYqS-7o40/default.jpg,1172,#video,"Less than five months after the deadliest attack on civilians in J&K - India and Pakistan clash on the cricket field. While all other contact with Pakistan is banned / blocked - Cricket gets a free pass. This shows not just our hypocrisy & the double standards - but a billion-dollar money game.
In this deeply personal Deshbhakt episode - we ask: Who are the REAL Gaddars of India?
Is it the dissenting citizen, the outspoken journalist, or the artist of the minority community?
The answer is bitter and not something that we may be ready to accept.

🇮🇳 SUBSCRIBE FOR MORE VIDEOS 🇮🇳  - https://www.youtube.com/thedeshbhakt ▶️ 

⛔️  BECOME AN ANNUAL DESHBHAKT MEMBER - https://www.patreon.com/thedeshbhakt ⛔️ 
Unlock MEMBER ONLY: 1) Chats 2) Discord Server 3) Special Episodes 
OR
Join this channel on You Tube to get access to perks:
https://www.youtube.com/channel/UCmTM_hPCeckqN3cPWtYZZcg/join

👕 DESHBHAKT MERCH - India's First Line of Socially & Politically aware tees 👕
https://kadakmerch.com/collections/thedeshbhakt

📧 BUSINESS ENQUIRIES - contact (at) thedeshbhakt (dot) in 📧 

*** SUBSCRIBE / FOLLOW US ***  
YouTube: - https://youtube.com/thedeshbhakt
Twitter :- https://twitter.com/thedeshbhakt
Instagram :- https://instagram.com/akashbanerjee.in
Facebook :- https://www.facebook.com/akashbanerjee.in

#indiapakistanmatch #indiapakistanwar #cricketmatch"
